날짜,연령대,브랜드,관심도,대분류,중분류1
2025-02-10,50대,투크,44.28571,색조메이크업,아이메이크업
2024-02-05,60대 이상,투크,33.33333,색조메이크업,아이메이크업
2024-02-12,60대 이상,투크,33.33333,색조메이크업,아이메이크업
2024-02-19,60대 이상,투크,50.87719,색조메이크업,아이메이크업
2024-02-26,60대 이상,투크,73.68421,색조메이크업,아이메이크업
2024-03-04,60대 이상,투크,35.08771,색조메이크업,아이메이크업
2024-03-11,60대 이상,투크,31.57894,색조메이크업,아이메이크업
2024-03-18,60대 이상,투크,29.82456,색조메이크업,아이메이크업
2024-03-25,60대 이상,투크,15.78947,색조메이크업,아이메이크업
2024-04-01,60대 이상,투크,42.10526,색조메이크업,아이메이크업
2024-04-08,60대 이상,투크,42.10526,색조메이크업,아이메이크업
2024-04-15,60대 이상,투크,28.07017,색조메이크업,아이메이크업
2024-04-22,60대 이상,투크,33.33333,색조메이크업,아이메이크업
2024-04-29,60대 이상,투크,54.38596,색조메이크업,아이메이크업
2024-05-06,60대 이상,투크,100.0,색조메이크업,아이메이크업
2024-05-13,60대 이상,투크,80.70175,색조메이크업,아이메이크업
2024-05-20,60대 이상,투크,49.1228,색조메이크업,아이메이크업
2024-05-27,60대 이상,투크,50.87719,색조메이크업,아이메이크업
2024-06-03,60대 이상,투크,50.87719,색조메이크업,아이메이크업
2024-06-10,60대 이상,투크,45.61403,색조메이크업,아이메이크업
2024-06-17,60대 이상,투크,31.57894,색조메이크업,아이메이크업
2024-06-24,60대 이상,투크,29.82456,색조메이크업,아이메이크업
2024-07-01,60대 이상,투크,49.1228,색조메이크업,아이메이크업
2024-07-08,60대 이상,투크,17.54385,색조메이크업,아이메이크업
2024-07-15,60대 이상,투크,49.1228,색조메이크업,아이메이크업
2024-07-22,60대 이상,투크,49.1228,색조메이크업,아이메이크업
2024-07-29,60대 이상,투크,71.92982,색조메이크업,아이메이크업
2024-08-05,60대 이상,투크,35.08771,색조메이크업,아이메이크업
2024-08-12,60대 이상,투크,38.59649,색조메이크업,아이메이크업
2024-08-19,60대 이상,투크,47.36842,색조메이크업,아이메이크업
2024-08-26,60대 이상,투크,43.85964,색조메이크업,아이메이크업
2024-09-02,60대 이상,투크,42.10526,색조메이크업,아이메이크업
2024-09-09,60대 이상,투크,28.07017,색조메이크업,아이메이크업
2024-09-16,60대 이상,투크,71.92982,색조메이크업,아이메이크업
2024-09-23,60대 이상,투크,24.5614,색조메이크업,아이메이크업
2024-09-30,60대 이상,투크,71.92982,색조메이크업,아이메이크업
2024-10-07,60대 이상,투크,15.78947,색조메이크업,아이메이크업
2024-10-14,60대 이상,투크,29.82456,색조메이크업,아이메이크업
2024-10-21,60대 이상,투크,54.38596,색조메이크업,아이메이크업
2024-10-28,60대 이상,투크,26.31578,색조메이크업,아이메이크업
2024-11-04,60대 이상,투크,12.2807,색조메이크업,아이메이크업
2024-11-11,60대 이상,투크,19.29824,색조메이크업,아이메이크업
2024-11-18,60대 이상,투크,17.54385,색조메이크업,아이메이크업
2024-11-25,60대 이상,투크,40.35087,색조메이크업,아이메이크업
2024-12-02,60대 이상,투크,35.08771,색조메이크업,아이메이크업
2024-12-09,60대 이상,투크,33.33333,색조메이크업,아이메이크업
2024-12-16,60대 이상,투크,56.14035,색조메이크업,아이메이크업
2024-12-23,60대 이상,투크,66.66666,색조메이크업,아이메이크업
2024-12-30,60대 이상,투크,22.80701,색조메이크업,아이메이크업
2025-01-06,60대 이상,투크,24.5614,색조메이크업,아이메이크업
2025-01-13,60대 이상,투크,52.63157,색조메이크업,아이메이크업
2025-01-20,60대 이상,투크,19.29824,색조메이크업,아이메이크업
2025-01-27,60대 이상,투크,28.07017,색조메이크업,아이메이크업
2025-02-03,60대 이상,투크,49.1228,색조메이크업,아이메이크업
2025-02-10,60대 이상,투크,28.07017,색조메이크업,아이메이크업
