날짜,연령대,브랜드,관심도,대분류,중분류1
2024-02-26,20대,셀인샷,0.0,스킨케어,기타
2024-03-04,20대,셀인샷,0.24937,스킨케어,기타
2024-03-11,20대,셀인샷,0.0,스킨케어,기타
2024-03-18,20대,셀인샷,0.0,스킨케어,기타
2024-03-25,20대,셀인샷,0.16625,스킨케어,기타
2024-04-01,20대,셀인샷,0.49875,스킨케어,기타
2024-04-08,20대,셀인샷,0.0,스킨케어,기타
2024-04-15,20대,셀인샷,1.74563,스킨케어,기타
2024-04-22,20대,셀인샷,1.41313,스킨케어,기타
2024-04-29,20대,셀인샷,1.74563,스킨케어,기타
2024-05-06,20대,셀인샷,1.74563,스킨케어,기타
2024-05-13,20대,셀인샷,3.07564,스킨케어,기타
2024-05-20,20대,셀인샷,2.41064,스킨케어,기타
2024-05-27,20대,셀인샷,5.90191,스킨케어,기타
2024-06-03,20대,셀인샷,5.48628,스킨케어,기타
2024-06-10,20대,셀인샷,21.28013,스킨케어,기타
2024-06-17,20대,셀인샷,17.53948,스킨케어,기타
2024-06-24,20대,셀인샷,10.22443,스킨케어,기타
2024-07-01,20대,셀인샷,11.80382,스킨케어,기타
2024-07-08,20대,셀인샷,5.5694,스킨케어,기타
2024-07-15,20대,셀인샷,7.39817,스킨케어,기타
2024-07-22,20대,셀인샷,5.15378,스킨케어,기타
2024-07-29,20대,셀인샷,6.40066,스킨케어,기타
2024-08-05,20대,셀인샷,7.56442,스킨케어,기타
2024-08-12,20대,셀인샷,4.82128,스킨케어,기타
2024-08-19,20대,셀인샷,7.39817,스킨케어,기타
2024-08-26,20대,셀인샷,50.20781,스킨케어,기타
2024-09-02,20대,셀인샷,32.66832,스킨케어,기타
2024-09-09,20대,셀인샷,15.79384,스킨케어,기타
2024-09-16,20대,셀인샷,10.55694,스킨케어,기타
