플랫폼,브랜드,제품명,중분류_순위,대분류,중분류,소분류,평점,후기 수,가격,URL
화해,어뮤즈,듀 틴트 [06 피그듀],17,립메이크업,립틴트,,4.54,1190,20000.0,
화해,페리페라,페리티지 컬렉션 잉크 무드 글로이 틴트 [012 웜고리즘],18,립메이크업,립틴트,,4.53,187,11000.0,
화해,롬앤,듀이풀 워터 틴트 [12 캐니언],19,립메이크업,립틴트,,4.53,211,13000.0,
화해,롬앤,블러 퍼지 틴트 [06 모비쉬],20,립메이크업,립틴트,,4.67,172,13000.0,
화해,페리페라,잉크 무드 글로이 틴트 [3호 맘찍로즈] [2개입] 4g,21,립메이크업,립틴트,,4.47,128,16500.0,
화해,릴리바이레드,글래시 레이어 픽싱 틴트 [12 머스캣샤워] 3.8g,22,립메이크업,립틴트,,4.41,135,7900.0,
화해,클리오,크리스탈 글램틴트 (냥생역전코숏) [014 하트핑크다이아],23,립메이크업,립틴트,,4.81,37,12600.0,
화해,컬러그램,누디 블러 틴트 [07 긱로즈],24,립메이크업,립틴트,,4.67,30,10000.0,
화해,롬앤,블러 퍼지 틴트 [07 쿨로즈업],25,립메이크업,립틴트,,4.55,243,13000.0,
화해,페리페라,워터 베어 틴트 [008 여쿨러팅],26,립메이크업,립틴트,,4.53,106,9600.0,
화해,데이지크,쥬시 듀이 틴트 [07 체리 소다],27,립메이크업,립틴트,,4.75,56,11900.0,
화해,롬앤,쥬시 래스팅 틴트 [07 쥬쥬브],28,립메이크업,립틴트,,4.35,987,13000.0,
화해,페리페라,잉크 무드 글로이 틴트 [19 쿨당대란],29,립메이크업,립틴트,,4.66,134,11000.0,
화해,페리페라,떡이당 컬렉션 잉크 무드 글로이 틴트 [029 쿨레벌떡],30,립메이크업,립틴트,,4.73,26,8800.0,
화해,3CE,블러 워터 틴트 [#핑크구아바],31,립메이크업,립틴트,,4.54,194,18000.0,
화해,페리페라,잉크 무드 글로이 틴트 [1호 틴메추해],32,립메이크업,립틴트,,4.56,288,11000.0,
화해,페리페라,[페리복권 컬렉션] 잉크 무드 글로이 틴트 [022 쿨계포상],33,립메이크업,립틴트,,4.52,96,8800.0,
화해,페리페라,페리티지 컬렉션 잉크 무드 글로이 틴트 [013 쿨톤치드],34,립메이크업,립틴트,,4.54,126,11000.0,
화해,페리페라,잉크 더 에어리 벨벳 [021 물복피치],35,립메이크업,립틴트,,4.3,426,8000.0,
화해,클리오,크리스탈 글램틴트 [010 베이비베리],36,립메이크업,립틴트,,4.87,38,12600.0,
화해,페리페라,[페리복권 컬렉션] 잉크 무드 글로이 틴트 [021 쿨소평가],37,립메이크업,립틴트,,4.74,42,8800.0,
화해,롬앤,더 쥬시 래스팅 틴트 [23 피치피치미],38,립메이크업,립틴트,,4.44,62,13000.0,
화해,롬앤,블러 퍼지 틴트 [13 쿨링업],39,립메이크업,립틴트,,4.54,91,13000.0,
화해,페리페라,[약과몰입] 잉크 무드 글로이 틴트 [018 여기누웜],40,립메이크업,립틴트,,4.45,78,8800.0,
화해,삐아,글로우 틴트 [16 썸머보틀] 3.2g,41,립메이크업,립틴트,,4.43,14,14000.0,
화해,클리오,크리스탈 글램틴트 [5호 프레쉬체리],42,립메이크업,립틴트,,4.52,103,12600.0,
화해,페리페라,소다다방 컬렉션 잉크 무드 글로이 틴트 [025 힙플딸기],43,립메이크업,립틴트,,4.47,30,8800.0,
화해,릴리바이레드,스윗 라이어 밀키 틴트 [04 복숭아 푸딩인 척] 4g,44,립메이크업,립틴트,,4.25,76,8700.0,
화해,에뛰드,픽싱 틴트 [#11 로즈블렌딩] 4g,45,립메이크업,립틴트,,4.55,137,9600.0,
화해,페리페라,워터 베어 틴트 [007 쿨릉도원],46,립메이크업,립틴트,,4.61,97,9600.0,
화해,페리페라,떡이당 컬렉션 잉크 무드 글로이 틴트 [027 핑토당토],47,립메이크업,립틴트,,4.51,43,8800.0,
화해,롬앤,블러 퍼지 틴트 [12 웜밍업],48,립메이크업,립틴트,,4.5,60,13000.0,
화해,페리페라,오버 블러 틴트 [002 나는쿨로],49,립메이크업,립틴트,,4.62,26,9000.0,
화해,투쿨포스쿨,듀 블러리 틴트 [4호 모브센트],50,립메이크업,립틴트,,4.84,19,12000.0,
화해,클리오,크리스탈 글램틴트 [009 베어피치] (3.2g),51,립메이크업,립틴트,,4.6,43,12600.0,
화해,페리페라,잉크 더 벨벳 [016 하트백만개] 4g,52,립메이크업,립틴트,,4.47,278,8000.0,
화해,페리페라,잉크 더 벨벳 [008 품절대란] 4g,53,립메이크업,립틴트,,4.34,571,8000.0,
화해,롬앤,쥬시 래스팅 틴트 [12 체리밤],54,립메이크업,립틴트,,4.28,501,13000.0,
화해,딘토,블러글로이 립 틴트 [205 유스티티아],55,립메이크업,립틴트,,4.4,63,20000.0,
화해,릴리바이레드,스윗 라이어 밀키 틴트 [05 꿀자몽 크레페인 척] 4g,56,립메이크업,립틴트,,4.54,57,8700.0,
화해,롬앤,쥬시 래스팅 틴트 [29 파파야잼],57,립메이크업,립틴트,,4.5,165,13000.0,
화해,롬앤,쥬시 래스팅 틴트 [33 베어바인],58,립메이크업,립틴트,,4.61,51,13000.0,
화해,에뛰드,픽싱 틴트 [#7 크랜베리플럼] 4g,59,립메이크업,립틴트,,4.56,241,9600.0,
화해,삐아,글로우 립 틴트 [00 로지보틀] 3.2g,60,립메이크업,립틴트,,4.41,17,11000.0,
화해,에스쁘아,꾸뛰르 립틴트 글레이즈 [3호 칠링칠링],61,립메이크업,립틴트,,4.73,33,22000.0,
화해,페리페라,워터 베어 틴트 [002 웅니버스],62,립메이크업,립틴트,,4.52,112,9600.0,
화해,롬앤,쥬시 래스팅 틴트 [28 베어피그],63,립메이크업,립틴트,,4.56,205,13000.0,
화해,3CE,블러 워터 틴트 [#더블윈드],64,립메이크업,립틴트,,4.46,125,18000.0,
화해,에스쁘아,꾸뛰르 립 틴트 블러 벨벳 [5호 세레나데],65,립메이크업,립틴트,,4.48,44,22000.0,
화해,릴리바이레드,스윗 라이어 밀키 틴트 [07 믹스베리 수플레인 척] 4g,66,립메이크업,립틴트,,4.57,51,8700.0,
화해,라카,프루티 글램 틴트 [#102 듀이],67,립메이크업,립틴트,,4.57,63,15000.0,
화해,릴리바이레드,쥬시 라이어 워터 틴트 [04 블랙베리 데낄라인 척] 4.9g,68,립메이크업,립틴트,,4.4,35,9800.0,
화해,투쿨포스쿨,듀 블러리 틴트 [2호 허그피치],69,립메이크업,립틴트,,4.55,22,12000.0,
화해,토니모리,겟잇 틴트 워터풀 버터 [08 로지모카],70,립메이크업,립틴트,,4.55,49,16000.0,
화해,페리페라,떡이당 컬렉션 잉크 무드 글로이 틴트 [028 웜탠다드],71,립메이크업,립틴트,,4.64,22,8800.0,
화해,컬러그램,탕후루 탱글 틴트 [00 탱글로스],72,립메이크업,립틴트,,4.6,52,10000.0,
화해,릴리바이레드,앙큼 라이어 코팅 틴트 [09 무심한 무화과인 척] 4g,73,립메이크업,립틴트,,4.38,61,9100.0,
화해,페리페라,워터 베어 틴트 [003 소울쿨만],74,립메이크업,립틴트,,4.51,78,9600.0,
화해,에뛰드,픽싱 틴트 [#18 쿨핑온탑] 4g,75,립메이크업,립틴트,,4.51,35,9600.0,
화해,클리오,후로페샤날 청과에디션 쉬폰 블러 틴트 [21호 고당도생딸기],76,립메이크업,립틴트,,4.92,13,12600.0,
화해,롬앤,듀이풀 워터 틴트 [10 머머핑크],77,립메이크업,립틴트,,4.43,208,13000.0,
화해,클리오,크리스탈 글램틴트 [8호 젠틀시나몬],78,립메이크업,립틴트,,4.6,45,12600.0,
화해,롬앤,듀이풀 워터 틴트 [03 이프로즈],79,립메이크업,립틴트,,4.38,164,13000.0,
화해,토니모리,겟잇 틴트 워터풀 버터 [11 윈터뱅쇼],80,립메이크업,립틴트,,4.5,18,16000.0,
화해,롬앤,더 쥬시 래스팅 틴트 [01 포멜로스킨],81,립메이크업,립틴트,,4.69,16,13000.0,
화해,페리페라,잉크 무드 글로이 틴트 [4호 갓기천사],82,립메이크업,립틴트,,4.42,393,11000.0,
화해,릴리바이레드,앙큼 라이어 코팅 틴트 [02 센치한 리치인 척] 4g,83,립메이크업,립틴트,,4.42,69,9100.0,
화해,릴리바이레드,스윗 라이어 밀키 틴트 [09 무화과 토스트인 척] 4g,84,립메이크업,립틴트,,4.5,16,8700.0,
화해,힌스,로 글로우 젤 틴트 [R002 로로즈],85,립메이크업,립틴트,,4.35,31,17000.0,
화해,롬앤,더 쥬시 래스팅 틴트 [03 베어그레이프],86,립메이크업,립틴트,,4.35,57,13000.0,
화해,데이지크,쥬시 듀이 틴트 [09 피치 푸딩],87,립메이크업,립틴트,,4.36,67,11900.0,
화해,삐아,글로우 틴트 [15 스프링보틀] 3.2g,88,립메이크업,립틴트,,4.04,24,14000.0,
화해,클리오,크리스탈 글램틴트 [011 멜로우피그],89,립메이크업,립틴트,,4.56,32,12600.0,
화해,롬앤,블러 퍼지 틴트 [02 로지엔탈],90,립메이크업,립틴트,,4.42,153,13000.0,
화해,에뛰드,디어 달링 워터 틴트 [체리에이드] 9g,91,립메이크업,립틴트,,3.8,703,4000.0,
화해,라카,프루티 글램 틴트 [#101 조이풀],92,립메이크업,립틴트,,4.47,83,15000.0,
화해,클리오,크리스탈 글램틴트 [4호 페일플럼],93,립메이크업,립틴트,,4.53,32,12600.0,
화해,에뛰드,글로우 픽싱 틴트 [02 멜로우핑크],94,립메이크업,립틴트,,4.23,44,14000.0,
화해,릴리바이레드,스윗 라이어 밀키 틴트 [10 무화과 요거트인 척] 4g,95,립메이크업,립틴트,,4.06,17,8700.0,
화해,롬앤,쥬시 래스팅 틴트 [39 오드그레이프],96,립메이크업,립틴트,,4.5,36,13000.0,
화해,어뮤즈,듀 틴트 [13 물복숭아] 4g,97,립메이크업,립틴트,,4.44,129,20000.0,
화해,릴리바이레드,앙큼 라이어 코팅 틴트 [14 쌉쌀한 포도 츄잉껌인 척] 4g,98,립메이크업,립틴트,,4.71,17,9100.0,
화해,에뛰드,오버 글로이 틴트 [01 깜고로즈젤리],99,립메이크업,립틴트,,4.4,30,14000.0,
화해,페리페라,잉크 더 벨벳 [018 인싸등극],100,립메이크업,립틴트,,4.52,178,8000.0,
화해,헤라,센슈얼 누드 글로스 [422호 란제리],1,립메이크업,립글로스,,4.75,255,40000.0,
화해,롬앤,글래스팅 컬러 글로스 [01 피오니발레],2,립메이크업,립글로스,,4.52,214,13000.0,
화해,롬앤,글래스팅 워터 글로스 [00 메테오트랙],3,립메이크업,립글로스,,4.49,785,13000.0,
화해,헤라,센슈얼 누드 글로스 [462호 스피치리스],4,립메이크업,립글로스,,4.69,45,40000.0,
화해,페리페라,잉크 글래스팅 립글로스 [8호 러브오브페이트],5,립메이크업,립글로스,,4.49,35,12000.0,
화해,롬앤,글래스팅 컬러 글로스 [04 그레이피웨이],6,립메이크업,립글로스,,4.69,54,13000.0,
화해,롬앤,글래스팅 컬러 글로스 [03 로즈핀치],7,립메이크업,립글로스,,4.6,42,13000.0,
화해,디올,어딕트 립 맥시마이저 [012 로즈우드],8,립메이크업,립글로스,,4.7,27,49000.0,
화해,웰라쥬,리얼 히알루로닉 립 플럼퍼 3.8ml,9,립메이크업,립글로스,,4.33,12,11200.0,
화해,롬앤,글래스팅 컬러 글로스 [02 너티베이그],10,립메이크업,립글로스,,4.71,48,13000.0,
화해,헤라,센슈얼 누드 글로스 [380호 체리쉬],11,립메이크업,립글로스,,4.56,16,40000.0,
화해,롬앤,글래스팅 컬러 글로스 [06 디픈무어],12,립메이크업,립글로스,,4.48,44,13000.0,
화해,네이처리퍼블릭,허니 멜팅 립 [08 블랙체리슈] 2.7g,13,립메이크업,립글로스,,4.58,12,9900.0,
화해,헤라,센슈얼 누드 글로스 [432호 노허슬],14,립메이크업,립글로스,,4.63,16,40000.0,
화해,디올,어딕트 립 맥시마이저 [001 핑크],15,립메이크업,립글로스,,4.78,32,49000.0,
화해,네이처리퍼블릭,허니 멜팅 립 [06 고소한코코넛],16,립메이크업,립글로스,,4.39,18,14000.0,
화해,페리페라,잉크 글래스팅 립글로스 [3호 칠링로지],17,립메이크업,립글로스,,4.58,12,12000.0,
화해,컬러그램,탕후루 탱글 꿀로스 [03 딸기키킥],18,립메이크업,립글로스,,4.53,19,10000.0,
화해,롬앤,글래스팅 워터 글로스 [01 산호크러쉬],19,립메이크업,립글로스,,4.37,284,13000.0,
화해,매드피치,글로우핏 무드 글로스 [물먹피치],20,립메이크업,립글로스,,4.75,12,13900.0,
화해,디올,어딕트 립 맥시마이저 [007 라즈베리],21,립메이크업,립글로스,,4.67,24,49000.0,
화해,롬앤,글래스팅 컬러 글로스 [07 스프링피버],22,립메이크업,립글로스,,4.69,13,13000.0,
화해,롬앤,글래스팅 컬러 글로스 [05 딤모브],23,립메이크업,립글로스,,4.53,53,13000.0,
화해,페리페라,잉크 글래스팅 립글로스 [7호 쏘왓],24,립메이크업,립글로스,,4.31,13,12000.0,
화해,페리페라,잉크 글래스팅 립글로스 [4호 굿온유],25,립메이크업,립글로스,,4.8,10,12000.0,
화해,페리페라,잉크 글래스팅 립글로스 [6호 메이드잇],26,립메이크업,립글로스,,4.5,14,12000.0,
화해,페리페라,잉크 글래스팅 립글로스 [2호 엣지누드],27,립메이크업,립글로스,,4.37,30,12000.0,
화해,비바이바닐라,볼륨 립 플럼퍼 [라이트클리어] 3.8g,28,립메이크업,립글로스,,4.9,10,16000.0,
화해,디올,어딕트 립 맥시마이저 [009 인텐스로즈우드],29,립메이크업,립글로스,,4.83,18,49000.0,
화해,네이처리퍼블릭,허니 멜팅 립 [10 쫀득복숭아] 2.7g,30,립메이크업,립글로스,,4.56,16,9900.0,
화해,롬앤,글래스팅 컬러 글로스 [08 체리업],31,립메이크업,립글로스,,4.3,10,13000.0,
화해,비바이바닐라,볼륨 립 플럼퍼 [맥시클리어] 3.8g,32,립메이크업,립글로스,,4.52,23,16000.0,
화해,더샘,샘물 세럼 립글로스 [WH01 투명코팅],33,립메이크업,립글로스,,4.12,66,5500.0,
화해,데이지크,프루티 립 잼 [09 리치잼],34,립메이크업,립글로스,,4.46,24,13600.0,
화해,퓌,3D 볼류밍 글로스 [B01 바닐라70%],35,립메이크업,립글로스,,4.5,24,18000.0,
화해,라카,젤링 누드 글로스 [#303 복숭아링],36,립메이크업,립글로스,,4.5,20,15000.0,
화해,홀리카홀리카,데빌스 플럼퍼 [02 헬파이어 글로이 토퍼] 3.5g,37,립메이크업,립글로스,,4.03,155,8400.0,
화해,라카,젤링 누드 글로스 [#302 포도링],38,립메이크업,립글로스,,4.57,23,15000.0,
화해,네이처리퍼블릭,허니 멜팅 립 [07 상큼달콤리치],39,립메이크업,립글로스,,4.59,22,14000.0,
화해,퓌,3D 볼류밍 글로스 [A01 바닐라30%],40,립메이크업,립글로스,,4.31,16,18000.0,
화해,데이지크,프루티 립 잼 [10 무화과잼],41,립메이크업,립글로스,,4.43,23,13600.0,
화해,디어달리아,파라다이스 오로라 샤인 립 트리트먼트 [모닝듀],42,립메이크업,립글로스,,4.2,10,26000.0,
화해,홀리카홀리카,데빌스 플럼퍼 [01 헬게이트매트프라이머] 3.1g,43,립메이크업,립글로스,,3.79,28,8400.0,
화해,데이지크,프루티 립 잼 [05 라즈베리잼],44,립메이크업,립글로스,,4.25,28,13600.0,
화해,에스티로더,퓨어 컬러 엔비 립 볼류마이저,45,립메이크업,립글로스,,3.9,10,40000.0,
화해,샤넬,루쥬 코코 글로스 [756 칠리],46,립메이크업,립글로스,,4.3,10,44000.0,
화해,라카,젤링 누드 글로스 [#304 진저링],47,립메이크업,립글로스,,4.55,11,15000.0,
화해,데이지크,프루티 립 잼 [06 딸기잼],48,립메이크업,립글로스,,4.25,16,13600.0,
화해,후로후시,립 38℃ 립 트리트먼트 [+3℃ 코랄핑크],49,립메이크업,립글로스,,4.25,12,22000.0,
화해,키핀터치,비건 젤리 립 플럼퍼 틴트 [P01 스파클링샴페인],50,립메이크업,립글로스,,4.05,19,20000.0,
화해,RMK,립 젤리 글로스 [03 베이비블루],51,립메이크업,립글로스,,4.0,18,30000.0,
화해,데이지크,프루티 립 잼 [07 자두잼],52,립메이크업,립글로스,,4.27,11,13600.0,
화해,데이지크,프루티 립 잼 [08 체리잼],53,립메이크업,립글로스,,4.37,19,13600.0,
화해,데이지크,프루티 립 잼 [01 복숭아잼],54,립메이크업,립글로스,,4.06,18,13600.0,
화해,투슬래시포,글레이즈 립 체인저 [누블랙],55,립메이크업,립글로스,,4.06,16,27000.0,
화해,키보,도톰 립플러스 립플럼퍼 [초고수용_스프링글래스],56,립메이크업,립글로스,,4.19,16,25000.0,
화해,샤넬,루쥬 코코 글로스 [748 넥타],57,립메이크업,립글로스,,3.4,20,44000.0,
화해,듀왑,립 베놈,58,립메이크업,립글로스,,3.37,111,15900.0,
화해,네이크업페이스,C컵 딥볼륨 립톡스 [발레리나핑크],59,립메이크업,립글로스,,3.5,16,36000.0,
화해,토리든,솔리드인 세라마이드 립 에센스 11ml (3개묶음),1,립메이크업,립케어_립밤,,4.66,4204,16900.0,
화해,시드물,호호바 립 에센스 [오리지날고보습] 13ml,2,립메이크업,립케어_립밤,,4.62,12416,3800.0,
화해,라네즈,립 슬리핑 마스크 EX [베리] 20g,3,립메이크업,립케어_립밤,,4.46,3240,17600.0,
화해,비플레인,캐모마일 듀얼 보습 립밤 3.6g (2개묶음),4,립메이크업,립케어_립밤,,4.58,2208,17800.0,
화해,토코보,비타 글레이즈드 립 마스크 20mL,5,립메이크업,립케어_립밤,,4.65,560,16000.0,
화해,에뛰드,진저슈가 오버나이트 립 마스크,6,립메이크업,립케어_립밤,,4.53,587,9000.0,
화해,바이오더마,아토덤 립스틱,7,립메이크업,립케어_립밤,,4.73,352,20000.0,
화해,아토팜,판테놀 립세라 4g,8,립메이크업,립케어_립밤,,4.81,202,9600.0,
화해,이니스프리,유채 꿀 립밤 (초보습) 3.5g,9,립메이크업,립케어_립밤,,4.59,395,7000.0,
화해,바세린,(유니레버) 립 테라피 미니자 립밤 [오리지널],10,립메이크업,립케어_립밤,,4.61,1051,5000.0,
화해,더블유드레스룸,점보 립밤 [SPF50+/PA++++] [모이스트립프로텍터],11,립메이크업,립케어_립밤,,4.32,397,15000.0,
